time,activity,pain,gain,stu_id,time_type,time_hr,time_min
22.00,นอนเล่นโทรศัพท์ ดูทีวี,อ่านข่าวการเมืองแล้วปวดหัว,ดูnetflix สนุก,6220422030,,22,00
00.30,นอน,,,6220422030,,00,30
6.25,ตื่นนอน,นอนไม่เต็มอิ่ม ไม่ครบ 8 ชั่วโมง,ได้เวลาในวันเพิ่มมากขึ้น,6220422109,am,06,25
6.30,ปั่นจักรยาน,ปวดขา,ได้ออกกำลังกาย มีสุขภาพที่ดี,6220422109,am,06,30
7.30,ทานอาหารเช้า,,อาหารเช้าเป็นสิ่งที่ดีต่อสุขภาพ,6220422109,am,07,30
7.20,ลดน้ำต้นไม้ ดูแลสวนในบ้าน,ใบไม้ร่วง มีแมลง,ความร่มรื่น ความผ่อนคลาย,6220422109,am,07,20
8.30,Update ข่าว บน Social ผ่าน Facebook,มือถือแบตหมด,ทันข่าวสาร,6220422109,am,08,30
9.00,อาบน้ำ ฟังเพลง,โทรศัพท์เข้าไปในห้องน้ำ เสี่ยงต่อความชื้น,สดชื่น สะอาด,6220422109,am,09,00
9.30,ออกไปร้านกาแฟ และอ่านหนังสือในร้านกาแฟ,เสียเวลาในการเดินทาง,ได้บรรยากาศที่ดี,6220422109,am,09,30
11.00,ไปห้างสรรพสินค้า,เสียเวลาในการเดินทางและการหาที่จอดรถ,มีสินค้าให้เลือกเยอะ,6220422109,am,11,00
11.30,ทานอาหารเที่ยงในห้างสรรพสินค้า,รอคิวนาน รออาหารนาน,เปลี่ยนบรรยากาศ,6220422109,am,11,30
12.30,Shopping ซื้อของแต่งบ้าน,ใช้เวลาเลือกซื้อสินค้านาน,ซื้อสินค้าที่อยากได้ทันที,6220422109,pm,12,30
14.30,นัดเจอเพื่อนที่ร้าน ขนมหวาน,ทานเยอะ น้ำหนักขึ้น,ได้พูดคุยกับเพื่อน,6220422109,pm,14,30
16.00,เดินทางกลับบ้านและแวะเติมน้ำมัน ระหว่างทานกลับบ้าน,,,6220422109,pm,16,00
16.30,แวะตลาดเพื่อซื้อของ กลับไปทานอาหารที่บ้าน,ต้องซื้อวัตถุดิบหลายอย่าง,ซื้อของที่สด สะอาด ,6220422109,pm,16,30
17.30,ทำอาหารที่บ้านพร้อมครอบครัว,เสียเวลาในการเตรียมอาหาร,ได้ใช้เวลาร่วมกันกับครอบครัว ,6220422109,pm,17,30
18.30,รับประทานอาหารที่บ้าน,อาหารเหลือ ล้างจานเยอะ ,อาหารอร่อยถูกปาก กินอิ่ม,6220422109,pm,18,30
19.30,ว่ายน้ำ,เหนื่อย ใช้แรงเยอะ,ได้ออกกำลังกาย ลดน้ำหนัก,6220422109,pm,19,30
20.30,อาบน้ำ,หนาว ทำให้ผิวแห้ง,สดชื่น สะอาด,6220422109,pm,20,30
20.40,เล่น Social IG FB,มือถือแบตหมด,ได้ความเพลิดเพลิน,6220422109,pm,20,40
21.30,ดู Netflix ,ติดซีรีย์ ใช้เวลาเยอะ,ดูหนังหลากหลายที่บ้าน ,6220422109,pm,21,30
00.00,เข้านอน,,,6220422109,am,00,00
